49,65,49,51,25
70,90,109,114,71
83,81,123,180,112
76,76,93,118,75
68,69,90,88,44
76,55,40,17,2
76,83,93,70,36
72,98,127,166,143
83,72,67,62,56
65,84,66,47,20
73,43,30,23,5
60,76,80,69,38
88,77,50,44,33
74,124,108,129,118
82,69,55,38,19
83,85,74,94,53
86,84,87,96,72
65,79,83,124,105
74,59,37,30,11
94,84,69,71,50
78,59,55,10,8
91,78,67,67,33
79,86,57,36,21
71,72,84,49,33
72,75,56,42,23
78,84,69,61,29
87,87,58,35,25
71,109,105,121,91
65,98,147,187,187
77,69,42,31,11
87,137,180,252,225
58,52,37,24,11
80,63,57,55,53
90,66,72,65,39
57,61,67,81,67
70,81,108,120,83
83,82,90,92,60
60,62,41,31,12
87,67,108,79,52
74,121,95,110,83
104,114,114,125,104
76,68,62,36,23
63,67,45,36,17
43,43,57,46,26
107,79,65,84,36
83,99,118,162,142
88,57,63,45,32
62,73,46,39,22
82,80,75,82,49
96,84,68,66,45
78,74,105,123,86
54,75,79,75,55
66,52,45,29,16
67,62,73,79,45
83,96,112,101,71
109,81,68,36,20
71,110,103,103,51
69,70,86,97,59
52,56,48,37,19
71,101,105,121,93
104,72,77,70,51
51,68,73,100,73
92,81,83,47,36
83,72,80,64,59
74,87,69,64,37
74,57,59,38,7
74,88,83,83,40
83,93,140,114,75
82,114,163,220,209
72,59,60,66,38
53,88,83,83,60
57,74,61,96,73
74,73,73,87,43
97,100,67,66,45
86,72,65,43,29
57,95,136,163,128
94,69,68,26,22
87,80,98,131,91
72,78,53,41,28
62,68,63,42,24
91,95,75,55,42
62,100,107,159,101
66,58,43,29,5
84,73,68,79,37
75,64,61,51,28
83,59,64,50,34
74,103,99,144,81
69,68,60,68,27
61,63,65,46,26
72,46,51,48,39
67,72,67,39,38
71,48,43,22,17
79,83,141,145,128
79,35,24,25,2
67,80,114,137,98
85,55,70,64,38
70,58,35,24,9
76,84,88,106,82
85,38,35,9,9
62,73,55,62,25
78,67,64,70,32
84,102,87,100,54
79,67,59,42,17
84,82,89,70,31
76,68,40,58,43
79,118,93,95,71
46,63,42,51,24
85,101,103,107,79
82,71,98,81,45
92,39,30,17,2
81,111,97,107,65
80,37,47,36,12
69,84,90,104,69
66,34,43,28,6
82,75,73,75,50
94,68,43,32,13
82,71,47,45,23
71,103,138,123,128
60,69,90,75,49
70,63,77,54,34
61,69,77,63,37
55,52,41,38,19
77,59,31,39,14
74,67,62,51,35
94,127,122,148,147
87,83,93,83,43
86,101,103,106,53
67,75,72,102,54
60,82,120,107,86
75,83,109,125,73
74,52,50,47,28
86,60,70,72,46
81,98,68,56,30
80,51,42,34,16
97,106,112,123,74
62,60,63,89,39
88,87,139,161,130
88,64,90,45,36
66,105,148,142,101
71,69,50,60,41
73,63,72,87,53
83,142,129,180,138
62,106,98,145,94
73,78,71,45,17
76,90,87,66,49
57,60,55,53,39
71,68,45,35,14
79,56,64,42,18
54,97,81,73,57
58,83,84,97,42
74,77,78,64,39
59,64,89,69,45
64,82,90,108,87
92,46,39,17,8
89,67,61,47,36
83,85,105,110,80
64,64,81,73,54
74,82,109,84,58
90,66,54,50,47
89,103,93,100,74
58,79,52,26,18
76,57,54,46,23
83,78,49,62,41
68,69,36,25,0
105,92,72,45,28
81,103,117,120,97
67,48,34,22,4
77,85,125,115,93
98,57,62,60,28
72,76,69,40,25
82,78,89,103,39
73,50,34,28,13
85,78,63,65,41
76,80,60,51,30
75,59,48,37,19
86,88,58,41,49
87,90,124,131,96
88,65,38,33,18
63,62,83,78,45
90,94,120,105,89
61,72,55,86,36
56,48,23,17,9
71,78,84,65,38
92,82,84,66,30
98,89,124,128,101
79,82,93,130,94
79,81,69,54,34
80,101,127,164,133
89,66,101,78,69
63,63,94,97,44
76,52,34,29,8
80,95,91,103,73
80,83,56,51,16
65,46,52,54,29
59,85,153,203,174
84,115,139,204,164
64,73,48,53,27
56,68,70,72,47
59,79,88,97,73
88,75,111,126,72
80,58,70,55,31
71,78,90,102,86
61,66,45,36,17
89,64,52,39,19
55,54,67,56,24
90,67,75,41,36
87,80,91,71,39
60,79,99,111,92
71,95,102,147,131
55,75,66,71,47
80,86,114,117,54
90,87,111,123,63
78,69,68,88,64
54,63,41,27,25
71,52,44,42,16
69,82,44,49,26
83,71,48,16,8
65,76,91,68,46
75,73,41,46,13
59,44,76,84,34
75,42,32,18,1
72,54,43,36,6
75,76,62,66,41
84,120,151,204,179
86,109,94,105,59
88,80,82,81,46
73,76,90,122,64
63,76,98,84,54
66,67,50,54,30
72,65,41,59,17
67,66,51,49,9
77,47,37,41,22
97,78,87,104,43
71,58,66,53,35
80,82,72,68,48
72,59,51,41,27
43,54,70,44,36
90,55,35,26,10
63,99,93,95,62
88,72,57,53,28
75,52,55,55,31
102,87,66,53,34
59,61,64,29,29
83,53,41,30,19
85,70,76,91,58
72,44,41,47,20
57,34,27,33,19
45,43,16,20,2
87,84,111,92,74
65,100,100,121,58
78,68,72,35,26
69,88,85,86,48
103,77,62,37,25
96,77,77,70,36
69,77,57,39,25
73,105,139,193,152
75,73,81,55,32
64,77,107,160,94
84,114,161,195,134
83,79,54,48,23
82,121,136,108,115
88,69,51,38,14
54,78,88,85,37
65,80,67,47,24
80,61,61,38,23
40,49,42,39,22
67,66,41,42,20
59,81,58,59,45
65,71,97,99,72
61,63,64,42,25
89,108,138,117,92
78,73,62,95,50
60,68,67,55,27
87,64,76,58,35
69,77,103,85,82
67,87,86,97,56
71,100,51,39,13
81,63,58,36,35
82,78,54,49,31
49,43,35,11,9
65,58,65,56,21
78,39,28,8,6
80,106,91,110,90
59,54,41,29,9
84,55,34,28,13
79,59,54,55,36
90,66,72,77,36
61,88,152,157,164
67,75,58,42,23
81,87,121,133,123
71,49,29,17,11
64,106,85,84,64
111,110,76,93,44
91,60,61,52,25
69,95,86,71,52
85,91,59,62,32
86,74,64,75,43
84,45,60,32,16
97,77,99,78,46
56,84,71,89,42
46,57,26,29,17
79,102,172,196,222
88,74,109,121,94
69,92,125,156,120
74,62,65,49,15
81,109,100,123,80
63,58,61,30,25
70,73,37,37,15
68,87,83,74,54
86,97,117,110,101
52,77,87,100,71
66,92,106,140,115
66,53,47,32,18
77,100,110,106,70
75,60,53,40,18
86,75,67,37,15
70,53,49,46,26
73,58,19,14,1
72,51,33,40,19
71,88,86,82,76
75,106,150,204,139
94,76,74,77,34
79,68,62,38,20
62,70,94,105,77
76,80,67,45,36
100,92,130,129,91
55,66,84,91,60
83,77,72,69,38
81,107,140,215,189
85,84,71,55,37
92,64,29,21,8
68,78,72,70,33
55,78,81,80,45
88,109,92,63,36
91,62,54,44,25
103,97,107,111,78
79,108,113,147,113
98,71,42,41,35
59,70,50,42,6
99,76,49,49,22
73,73,76,67,32
68,41,45,31,10
63,78,109,105,67
75,57,25,20,10
53,62,74,64,37
56,79,81,80,64
62,89,81,116,60
47,56,74,82,52
68,88,99,100,69
81,64,37,60,24
81,70,55,55,45
75,72,58,54,20
73,69,80,71,55
68,71,62,79,44
61,76,98,122,87
67,82,69,77,50
66,77,72,75,52
65,65,68,48,27
85,71,42,25,18
60,57,55,65,38
77,85,120,133,118
86,55,45,37,15
83,82,118,107,107
77,150,155,136,98
69,54,53,36,18
73,69,64,41,29
71,48,40,28,14
68,51,28,25,11
65,120,150,225,237
91,51,60,50,37
96,74,70,40,20
71,46,45,36,19
77,62,40,20,14
54,63,88,105,66
65,66,44,36,23
87,74,76,63,38
44,75,50,53,25
88,124,117,144,87
83,77,72,64,49
63,104,122,152,123
65,58,57,33,18
84,58,54,54,20
74,65,74,80,69
73,62,62,49,40
61,61,59,67,34
80,81,59,54,35
77,107,108,116,90
46,72,48,41,45
86,92,88,79,51
71,46,41,17,8
75,62,73,55,29
61,73,92,49,41
77,62,72,45,41
80,73,88,59,46
64,63,66,77,46
75,93,70,87,57
70,78,53,33,20
76,55,40,31,12
79,58,77,69,28
80,88,111,124,104
74,75,74,79,39
64,71,81,96,66
79,74,81,90,73
71,77,91,84,36
82,86,80,67,40
69,65,54,38,13
83,66,57,57,20
63,100,103,94,86
87,74,41,30,16
80,88,67,49,26
76,74,55,43,20
81,87,75,75,40
58,73,94,81,72
85,103,97,93,66
76,50,93,87,46
76,99,111,151,100
79,83,76,88,41
70,39,23,24,6
76,65,57,47,18
80,94,105,137,106
62,72,80,81,63
83,86,99,111,85
47,74,82,65,59
71,39,40,23,18
71,77,60,62,32
82,110,116,151,109
95,105,152,170,110
89,78,80,60,58
76,77,62,49,31
69,63,77,71,57
85,102,122,135,88
82,54,44,45,24
71,58,46,45,13
60,53,61,46,20
65,85,83,77,59
58,80,115,126,96
72,99,104,91,79
93,43,38,33,5
67,89,93,101,65
66,74,39,20,15
80,103,122,137,107
81,87,77,98,78
56,63,70,76,49
63,84,100,97,71
46,47,67,82,54
70,64,69,52,29
78,54,32,27,15
84,68,59,63,20
74,105,107,155,117
67,75,54,67,33
82,63,65,67,31
77,80,65,50,42
85,83,108,121,71
57,51,43,25,20
70,52,39,42,18
66,89,81,69,36
61,77,30,47,28
94,71,48,54,28
98,39,22,11,7
69,78,79,91,57
90,57,53,55,21
64,91,132,114,104
75,81,54,70,52
84,92,83,63,51
77,93,125,149,113
97,74,69,54,30
85,54,61,16,12
73,64,72,88,57
64,77,43,42,16
95,75,53,28,11
65,75,87,137,90
73,70,78,98,37
62,82,49,67,30
91,61,43,24,20
79,77,59,28,7
70,51,45,76,34
68,73,89,73,44
81,80,116,97,70
82,76,61,72,34
83,113,85,71,39
73,55,20,23,11
96,120,142,175,137
74,87,115,175,120
60,54,42,32,25
75,65,87,66,24
71,69,72,65,46
53,102,67,85,45
77,82,69,64,28
77,23,20,8,4
62,73,88,131,99
75,71,99,86,54
72,56,47,47,35
64,80,61,70,42
75,53,41,27,20
67,45,42,32,12
80,43,48,31,21
56,47,23,24,11
80,78,96,131,79
63,68,96,96,60
83,78,104,117,107
93,60,53,51,19
65,69,75,63,39
77,76,47,49,34
97,76,67,61,30
60,56,62,63,53
69,62,57,58,30
84,64,83,77,72
57,107,124,155,100
54,62,34,28,10
91,45,49,34,21
57,62,87,72,39
75,76,44,42,20
75,66,37,21,3
68,51,51,34,33
56,61,67,39,17
83,92,67,86,58
68,56,75,67,30
72,94,69,111,67
100,78,73,83,57
85,131,226,318,301
84,90,140,125,110
83,100,85,81,48
80,57,40,30,9
91,92,88,139,98
94,75,68,58,33
68,58,40,21,4
58,51,14,21,6
65,87,97,95,95
55,49,58,42,27
96,85,54,27,15
83,85,125,97,53
56,93,113,112,78
65,78,102,97,54
76,85,159,227,178
64,79,49,59,39
54,58,55,47,16
80,85,98,93,72
82,57,49,39,19
75,63,38,24,19
79,67,93,123,68
91,87,112,86,41
80,107,87,94,46
70,100,115,89,73
83,65,54,43,24
87,79,61,89,53
77,63,45,21,23
59,39,56,42,21
76,91,73,77,50
73,71,87,76,41
103,79,67,68,52
72,91,92,108,75
87,106,167,217,176
67,57,48,20,21
77,86,136,94,65
82,104,103,115,78
64,91,145,172,135
90,81,82,64,41
64,75,65,88,46
101,57,36,15,5
75,77,58,46,26
53,41,21,10,8
78,71,41,44,23
89,105,139,129,113
56,56,47,28,16
82,109,97,103,99
77,109,93,121,81
72,68,55,39,24
50,73,85,91,26
77,84,70,55,35
80,99,154,186,150
97,123,196,264,277
89,71,92,90,55
70,92,89,101,66
79,64,45,33,16
76,80,120,98,58
70,68,34,42,19
98,73,83,59,51
85,67,57,73,53
84,65,71,49,28
54,47,58,36,32
77,58,38,28,18
77,104,99,118,87
86,75,129,122,102
66,63,52,50,37
70,68,56,49,26
68,22,26,8,1
77,80,72,41,30
70,77,77,54,25
77,87,119,144,129
75,62,56,35,11
62,76,41,42,19
75,69,26,23,14
82,73,65,51,17
90,51,57,35,17
68,83,84,106,69
78,71,137,168,139
82,69,64,56,27
111,102,142,161,132
88,82,91,138,88
75,62,48,31,15
85,71,55,46,39
61,77,69,56,31
56,85,95,89,50
76,94,106,96,59
57,67,64,84,62
62,58,39,53,23
81,75,60,54,34
87,93,130,109,107
73,81,74,71,54
72,93,114,108,80
55,66,93,69,56
97,76,104,100,61
74,35,45,26,12
93,91,109,94,89
60,93,103,115,92
71,75,80,60,45
89,82,109,103,44
91,73,61,41,22
70,56,52,37,21
72,41,32,30,10
78,104,74,80,45
61,79,44,52,23
61,59,74,40,32
50,65,34,37,7
71,123,148,124,110
87,59,59,30,21
66,86,105,110,91
60,101,106,126,109
71,69,98,81,59
55,68,54,43,20
80,72,89,98,82
65,90,87,121,94
94,101,125,151,105
51,44,59,43,15
78,58,60,56,16
86,79,61,52,40
56,61,38,48,24
105,57,44,25,21
70,80,52,59,20
67,46,58,46,24
73,97,91,91,61
93,83,71,50,29
65,84,71,73,37
82,107,156,246,189
57,55,52,32,15
70,60,78,59,44
71,79,65,71,42
85,89,76,104,54
88,52,23,15,7
74,90,127,173,153
67,55,45,27,17
100,108,137,167,132
75,36,37,24,19
66,82,58,58,50
69,67,92,75,34
68,62,76,74,55
58,51,78,108,64
86,65,69,57,33
74,76,70,107,60
81,56,49,28,14
68,81,69,88,60
66,86,93,125,74
107,83,60,65,55
96,56,68,54,32
80,104,86,125,61
77,111,142,191,167
102,73,68,70,24
68,86,66,71,35
51,85,83,98,61
63,78,44,50,36
57,52,69,80,42
83,69,90,94,46
81,91,96,73,50
78,71,61,42,16
82,68,57,69,24
94,92,75,75,33
57,63,94,114,68
98,75,67,47,23
83,68,76,88,40
64,57,54,47,28
96,118,129,175,128
65,70,61,31,32
76,61,37,25,13
86,68,63,50,22
77,76,72,58,40
89,60,31,37,28
71,70,73,38,34
55,78,87,74,38
69,33,46,23,12
82,83,75,85,46
72,61,41,22,7
91,77,46,54,33
75,92,83,71,44
93,40,12,8,1
90,53,52,23,17
84,65,93,79,44
97,97,59,38,12
109,107,101,115,69
88,98,73,81,43
99,98,99,70,44
62,64,66,57,34
75,60,59,45,16
75,66,50,43,21
71,116,151,261,184
78,112,121,164,83
81,63,80,98,71
71,62,46,37,28
79,78,81,74,47
65,119,143,206,187
91,71,67,66,36
88,94,101,106,68
72,77,58,45,18
65,83,91,93,40
80,70,74,71,44
79,72,57,66,38
70,47,55,38,28
109,81,93,79,36
72,62,56,44,36
64,62,61,48,23
87,99,119,116,99
72,105,153,179,153
58,83,106,116,78
85,77,81,51,27
82,80,122,99,82
81,107,102,155,113
71,64,45,13,3
65,57,58,32,16
71,72,76,55,21
80,70,106,97,72
71,73,55,45,15
41,78,75,90,96
65,63,64,53,33
68,96,95,102,89
70,55,54,40,29
